dancer_id,dance_id,dance_key,waggle_run,stimulus,notes,waggle_directions,start_x,start_y,start_xy,csv_file,time,date,direction_u,direction_v,video_angle_deg,start_frame,video_name,annotation_session,source_batch
22b,22b_2025-01-28 10-20-58,2025-01-28__22b_2025-01-28 10-20-58,11,antisolar,,"(0.8, -0.6)",696,847,"(696, 847)",22b_2025-01-28 10-20-58_waggle_annotations.csv,10:20:58,,0.8,-0.6,53.130102354156,1219,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-20-58.mkv,1,2025-01-28
22b,22b_2025-01-28 10-20-58,2025-01-28__22b_2025-01-28 10-20-58,12,antisolar,,"(0.25315793440681805, -0.9674249636260547)",734,819,"(734, 819)",22b_2025-01-28 10-20-58_waggle_annotations.csv,10:20:58,,0.253157934406818,-0.967424963626055,14.6644614884111,1302,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-20-58.mkv,1,2025-01-28
22b,22b_2025-01-28 10-20-58,2025-01-28__22b_2025-01-28 10-20-58,13,antisolar,,"(0.539666114720432, -0.8418791389638739)",741,789,"(741, 789)",22b_2025-01-28 10-20-58_waggle_annotations.csv,10:20:58,,0.539666114720432,-0.841879138963874,32.6609127216738,1427,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-20-58.mkv,1,2025-01-28
22b,22b_2025-01-28 10-20-58,2025-01-28__22b_2025-01-28 10-20-58,14,antisolar,,"(-0.9778024140774094, -0.20952908873087345)",713,852,"(713, 852)",22b_2025-01-28 10-20-58_waggle_annotations.csv,10:20:58,,-0.977802414077409,-0.209529088730873,282.094757077012,1539,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-20-58.mkv,1,2025-01-28
22b,22b_2025-01-28 10-20-58,2025-01-28__22b_2025-01-28 10-20-58,15,antisolar,,"(0.8082364962283556, -0.588858018680659)",621,840,"(621, 840)",22b_2025-01-28 10-20-58_waggle_annotations.csv,10:20:58,,0.808236496228356,-0.588858018680659,53.9239884436314,1672,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-20-58.mkv,1,2025-01-28
22b,22b_2025-01-28 10-20-58,2025-01-28__22b_2025-01-28 10-20-58,16,antisolar,,"(0.1214350307859162, -0.9925993820761847)",664,843,"(664, 843)",22b_2025-01-28 10-20-58_waggle_annotations.csv,10:20:58,,0.121435030785916,-0.992599382076185,6.97492951599615,1776,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-20-58.mkv,1,2025-01-28
22b,22b_2025-01-28 10-20-58,2025-01-28__22b_2025-01-28 10-20-58,17,antisolar,,"(0.2775396528207745, -0.9607141828411424)",677,848,"(677, 848)",22b_2025-01-28 10-20-58_waggle_annotations.csv,10:20:58,,0.277539652820775,-0.960714182841142,16.1134182330893,1879,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-20-58.mkv,1,2025-01-28
22b,22b_2025-01-28 10-20-58,2025-01-28__22b_2025-01-28 10-20-58,18,antisolar,,"(0.462056545285723, -0.8868504659516295)",681,820,"(681, 820)",22b_2025-01-28 10-20-58_waggle_annotations.csv,10:20:58,,0.462056545285723,-0.88685046595163,27.5198924309502,1962,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-20-58.mkv,1,2025-01-28
22b,22b_2025-01-28 10-20-58,2025-01-28__22b_2025-01-28 10-20-58,19,antisolar,,"(0.9103664774626048, -0.413802944301184)",694,789,"(694, 789)",22b_2025-01-28 10-20-58_waggle_annotations.csv,10:20:58,,0.910366477462605,-0.413802944301184,65.5560452195835,2069,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-20-58.mkv,1,2025-01-28
22b,22b_2025-01-28 10-24-26,2025-01-28__22b_2025-01-28 10-24-26,1,antisolar,,"(-0.7183583039594634, -0.6956733048870593)",633,802,"(633, 802)",22b_2025-01-28 10-24-26_waggle_annotations.csv,10:24:26,,-0.718358303959463,-0.695673304887059,314.080895216286,5936,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-24-26.mkv,1,2025-01-28
22b,22b_2025-01-28 10-24-26,2025-01-28__22b_2025-01-28 10-24-26,2,antisolar,,"(0.961041068270092, -0.27640561698033617)",583,772,"(583, 772)",22b_2025-01-28 10-24-26_waggle_annotations.csv,10:24:26,,0.961041068270092,-0.276405616980336,73.9542027190524,6063,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-24-26.mkv,1,2025-01-28
22b,22b_2025-01-28 10-24-26,2025-01-28__22b_2025-01-28 10-24-26,3,antisolar,,"(0.9771763639228008, -0.21242964433104367)",618,755,"(618, 755)",22b_2025-01-28 10-24-26_waggle_annotations.csv,10:24:26,,0.977176363922801,-0.212429644331044,77.7352262721076,6197,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-24-26.mkv,1,2025-01-28
22b,22b_2025-01-28 10-24-26,2025-01-28__22b_2025-01-28 10-24-26,4,antisolar,,"(0.6525231353598773, 0.7577688023534059)",618,763,"(618, 763)",22b_2025-01-28 10-24-26_waggle_annotations.csv,10:24:26,,0.652523135359877,0.757768802353406,139.267893300291,6320,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-24-26.mkv,1,2025-01-28
22b,22b_2025-01-28 10-24-26,2025-01-28__22b_2025-01-28 10-24-26,5,antisolar,,"(0.7300213986321196, -0.6834242880811332)",630,820,"(630, 820)",22b_2025-01-28 10-24-26_waggle_annotations.csv,10:24:26,,0.73002139863212,-0.683424288081133,46.8881880067409,6427,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-24-26.mkv,1,2025-01-28
22b,22b_2025-01-28 10-24-26,2025-01-28__22b_2025-01-28 10-24-26,6,antisolar,,"(-0.7966912709023963, 0.6043864813742317)",670,789,"(670, 789)",22b_2025-01-28 10-24-26_waggle_annotations.csv,10:24:26,,-0.796691270902396,0.604386481374232,232.815293546767,6577,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-24-26.mkv,1,2025-01-28
22b,22b_2025-01-28 10-24-26,2025-01-28__22b_2025-01-28 10-24-26,7,antisolar,,"(0.6417226326736842, -0.7669368049026958)",663,807,"(663, 807)",22b_2025-01-28 10-24-26_waggle_annotations.csv,10:24:26,,0.641722632673684,-0.766936804902696,39.9203921399854,6711,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-24-26.mkv,1,2025-01-28
22b,22b_2025-01-28 10-24-26,2025-01-28__22b_2025-01-28 10-24-26,8,antisolar,,"(0.9861798660721001, -0.16567821750011283)",638,808,"(638, 808)",22b_2025-01-28 10-24-26_waggle_annotations.csv,10:24:26,,0.9861798660721,-0.165678217500113,80.4633642415406,6859,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-24-26.mkv,1,2025-01-28
22b,22b_2025-01-28 10-24-26,2025-01-28__22b_2025-01-28 10-24-26,9,antisolar,,"(0.4472135954999579, -0.8944271909999159)",632,789,"(632, 789)",22b_2025-01-28 10-24-26_waggle_annotations.csv,10:24:26,,0.447213595499958,-0.894427190999916,26.565051177078,6948,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-24-26.mkv,1,2025-01-28
22b,22b_2025-01-28 10-24-26,2025-01-28__22b_2025-01-28 10-24-26,10,antisolar,,"(0.2945457661312232, -0.9556373745590796)",648,827,"(648, 827)",22b_2025-01-28 10-24-26_waggle_annotations.csv,10:24:26,,0.294545766131223,-0.95563737455908,17.1303015268436,7025,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-24-26.mkv,1,2025-01-28
22b,22b_2025-01-28 10-24-26,2025-01-28__22b_2025-01-28 10-24-26,11,antisolar,,"(0.8823529411764706, -0.47058823529411764)",530,798,"(530, 798)",22b_2025-01-28 10-24-26_waggle_annotations.csv,10:24:26,,0.882352941176471,-0.470588235294118,61.927513064147,7275,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-24-26.mkv,1,2025-01-28
22b,22b_2025-01-28 10-24-26,2025-01-28__22b_2025-01-28 10-24-26,12,antisolar,,"(0.21420791411070747, -0.9767880883448261)",638,815,"(638, 815)",22b_2025-01-28 10-24-26_waggle_annotations.csv,10:24:26,,0.214207914110707,-0.976788088344826,12.3690615259255,7506,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-24-26.mkv,1,2025-01-28
22b,22b_2025-01-28 10-24-26,2025-01-28__22b_2025-01-28 10-24-26,13,antisolar,,"(0.9476810187845454, -0.3192188694853205)",615,832,"(615, 832)",22b_2025-01-28 10-24-26_waggle_annotations.csv,10:24:26,,0.947681018784545,-0.319218869485321,71.384307992669,7572,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-24-26.mkv,1,2025-01-28
22b,22b_2025-01-28 10-24-26,2025-01-28__22b_2025-01-28 10-24-26,14,antisolar,,"(0.682067677316591, -0.7312890560920151)",641,836,"(641, 836)",22b_2025-01-28 10-24-26_waggle_annotations.csv,10:24:26,,0.682067677316591,-0.731289056092015,43.0054306987582,7692,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-24-26.mkv,1,2025-01-28
22b,22b_2025-01-28 10-24-26,2025-01-28__22b_2025-01-28 10-24-26,15,antisolar,,"(-0.17951730220874781, -0.9837548161039381)",678,852,"(678, 852)",22b_2025-01-28 10-24-26_waggle_annotations.csv,10:24:26,,-0.179517302208748,-0.983754816103938,349.658354705521,7794,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-24-26.mkv,1,2025-01-28
22b,22b_2025-01-28 10-24-26,2025-01-28__22b_2025-01-28 10-24-26,16,antisolar,,"(-0.7435806952781954, -0.6686462066067493)",663,820,"(663, 820)",22b_2025-01-28 10-24-26_waggle_annotations.csv,10:24:26,,-0.743580695278195,-0.668646206606749,311.962664177048,7924,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-24-26.mkv,1,2025-01-28
22b,22b_2025-01-28 10-24-26,2025-01-28__22b_2025-01-28 10-24-26,17,antisolar,,"(0.7546055221635046, -0.6561787149247866)",631,878,"(631, 878)",22b_2025-01-28 10-24-26_waggle_annotations.csv,10:24:26,,0.754605522163505,-0.656178714924787,48.9909130984298,7995,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-24-26.mkv,1,2025-01-28
22b,22b_2025-01-28 10-30-19,2025-01-28__22b_2025-01-28 10-30-19,1,antisolar,,"(0.1111491026875895, -0.9938037416772708)",634,899,"(634, 899)",22b_2025-01-28 10-30-19_waggle_annotations.csv,10:30:19,,0.11114910268759,-0.993803741677271,6.38156053259345,467,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-30-19.mkv,1,2025-01-28
22b,22b_2025-01-28 10-30-19,2025-01-28__22b_2025-01-28 10-30-19,2,antisolar,,"(0.3521387758758062, -0.9359477990383271)",681,859,"(681, 859)",22b_2025-01-28 10-30-19_waggle_annotations.csv,10:30:19,,0.352138775875806,-0.935947799038327,20.6181881231045,699,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-30-19.mkv,1,2025-01-28
22b,22b_2025-01-28 10-30-19,2025-01-28__22b_2025-01-28 10-30-19,3,antisolar,,"(0.2398473294739359, 0.9708106192992644)",704,841,"(704, 841)",22b_2025-01-28 10-30-19_waggle_annotations.csv,10:30:19,,0.239847329473936,0.970810619299264,166.122470196792,805,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-30-19.mkv,1,2025-01-28
22b,22b_2025-01-28 10-30-19,2025-01-28__22b_2025-01-28 10-30-19,4,antisolar,,"(0.16829646289202074, 0.9857364255104072)",551,803,"(551, 803)",22b_2025-01-28 10-30-19_waggle_annotations.csv,10:30:19,,0.168296462892021,0.985736425510407,170.311213439633,1072,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-30-19.mkv,1,2025-01-28
22b,22b_2025-01-28 10-30-19,2025-01-28__22b_2025-01-28 10-30-19,5,antisolar,,"(0.5778169244170984, -0.8161664057391514)",635,836,"(635, 836)",22b_2025-01-28 10-30-19_waggle_annotations.csv,10:30:19,,0.577816924417098,-0.816166405739151,35.2971427671476,1246,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-30-19.mkv,1,2025-01-28
22b,22b_2025-01-28 10-30-19,2025-01-28__22b_2025-01-28 10-30-19,6,antisolar,,"(0.31991671891309637, -0.9474456675503239)",693,874,"(693, 874)",22b_2025-01-28 10-30-19_waggle_annotations.csv,10:30:19,,0.319916718913096,-0.947445667550324,18.6578884741195,1445,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-30-19.mkv,1,2025-01-28
22b,22b_2025-01-28 10-30-19,2025-01-28__22b_2025-01-28 10-30-19,7,antisolar,,"(0.5157807723445755, 0.8567206049113288)",646,832,"(646, 832)",22b_2025-01-28 10-30-19_waggle_annotations.csv,10:30:19,,0.515780772344576,0.856720604911329,148.950342813377,1566,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-30-19.mkv,1,2025-01-28
22b,22b_2025-01-28 10-30-19,2025-01-28__22b_2025-01-28 10-30-19,8,antisolar,,"(0.982123011927037, -0.1882402439526821)",642,871,"(642, 871)",22b_2025-01-28 10-30-19_waggle_annotations.csv,10:30:19,,0.982123011927037,-0.188240243952682,79.1498953702026,1641,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-30-19.mkv,1,2025-01-28
22b,22b_2025-01-28 10-30-19,2025-01-28__22b_2025-01-28 10-30-19,9,antisolar,,"(-0.3905498468561695, 0.9205817818752566)",547,818,"(547, 818)",22b_2025-01-28 10-30-19_waggle_annotations.csv,10:30:19,,-0.39054984685617,0.920581781875257,202.988716802081,1785,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-30-19.mkv,1,2025-01-28
22b,22b_2025-01-28 10-30-19,2025-01-28__22b_2025-01-28 10-30-19,10,antisolar,,"(0.5465366482420273, -0.8374351868224612)",663,838,"(663, 838)",22b_2025-01-28 10-30-19_waggle_annotations.csv,10:30:19,,0.546536648242027,-0.837435186822461,33.1297354684121,1882,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-30-19.mkv,1,2025-01-28
22b,22b_2025-01-28 10-30-19,2025-01-28__22b_2025-01-28 10-30-19,11,antisolar,,"(0.898298727842108, -0.4393852473140745)",617,814,"(617, 814)",22b_2025-01-28 10-30-19_waggle_annotations.csv,10:30:19,,0.898298727842108,-0.439385247314075,63.9353359217143,1989,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-30-19.mkv,1,2025-01-28
22b,22b_2025-01-28 10-30-19,2025-01-28__22b_2025-01-28 10-30-19,12,antisolar,,"(0.12054312539583119, -0.9927080914950803)",574,803,"(574, 803)",22b_2025-01-28 10-30-19_waggle_annotations.csv,10:30:19,,0.120543125395831,-0.99270809149508,6.92344891481053,2122,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-30-19.mkv,1,2025-01-28
22b,22b_2025-01-28 10-30-19,2025-01-28__22b_2025-01-28 10-30-19,13,antisolar,,"(0.6902779206169379, -0.7235443264298024)",607,859,"(607, 859)",22b_2025-01-28 10-30-19_waggle_annotations.csv,10:30:19,,0.690277920616938,-0.723544326429802,43.6521127198014,2201,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-30-19.mkv,1,2025-01-28
22b,22b_2025-01-28 10-30-19,2025-01-28__22b_2025-01-28 10-30-19,14,antisolar,,"(-0.05056813233323342, -0.9987206135813601)",599,878,"(599, 878)",22b_2025-01-28 10-30-19_waggle_annotations.csv,10:30:19,,-0.0505681323332334,-0.99872061358136,357.101423200718,2284,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-30-19.mkv,1,2025-01-28
22b,22b_2025-01-28 10-30-19,2025-01-28__22b_2025-01-28 10-30-19,15,antisolar,,"(0.5446054428532057, -0.8386923819939368)",609,919,"(609, 919)",22b_2025-01-28 10-30-19_waggle_annotations.csv,10:30:19,,0.544605442853206,-0.838692381993937,32.9977051012163,2398,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-30-19.mkv,1,2025-01-28
22b,22b_2025-01-28 10-30-19,2025-01-28__22b_2025-01-28 10-30-19,16,antisolar,,"(0.1531029945087537, -0.9882102372837739)",649,821,"(649, 821)",22b_2025-01-28 10-30-19_waggle_annotations.csv,10:30:19,,0.153102994508754,-0.988210237283774,8.80679269443531,2668,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-30-19.mkv,1,2025-01-28
22b,22b_2025-01-28 10-30-19,2025-01-28__22b_2025-01-28 10-30-19,17,antisolar,,"(0.8011036138787402, -0.5985256885300932)",680,818,"(680, 818)",22b_2025-01-28 10-30-19_waggle_annotations.csv,10:30:19,,0.80110361387874,-0.598525688530093,53.2356193242095,2766,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-30-19.mkv,1,2025-01-28
22b,22b_2025-01-28 10-44-09,2025-01-28__22b_2025-01-28 10-44-09,1,solar,,"(-0.42083651920484416, -0.9071364969526641)",796,752,"(796, 752)",22b_2025-01-28 10-44-09_waggle_annotations.csv,10:44:09,,-0.420836519204844,-0.907136496952664,335.112588289075,204,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-44-09.mkv,1,2025-01-28
22b,22b_2025-01-28 10-44-09,2025-01-28__22b_2025-01-28 10-44-09,2,solar,,"(-0.4713772711872174, -0.8819316686728583)",811,742,"(811, 742)",22b_2025-01-28 10-44-09_waggle_annotations.csv,10:44:09,,-0.471377271187217,-0.881931668672858,331.876264616711,410,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-44-09.mkv,1,2025-01-28
22b,22b_2025-01-28 10-44-09,2025-01-28__22b_2025-01-28 10-44-09,3,solar,,"(-0.6610305430689966, -0.7503589948350772)",812,712,"(812, 712)",22b_2025-01-28 10-44-09_waggle_annotations.csv,10:44:09,,-0.661030543068997,-0.750358994835077,318.621484704117,512,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-44-09.mkv,1,2025-01-28
22b,22b_2025-01-28 10-44-09,2025-01-28__22b_2025-01-28 10-44-09,4,solar,,"(-0.16829646289202074, -0.9857364255104072)",790,754,"(790, 754)",22b_2025-01-28 10-44-09_waggle_annotations.csv,10:44:09,,-0.168296462892021,-0.985736425510407,350.311213439633,608,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-44-09.mkv,1,2025-01-28
22b,22b_2025-01-28 10-44-09,2025-01-28__22b_2025-01-28 10-44-09,5,solar,,"(-0.44308710645105004, -0.8964785642149151)",819,738,"(819, 738)",22b_2025-01-28 10-44-09_waggle_annotations.csv,10:44:09,,-0.44308710645105,-0.896478564214915,333.698982804181,693,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-44-09.mkv,1,2025-01-28
22b,22b_2025-01-28 10-44-09,2025-01-28__22b_2025-01-28 10-44-09,6,solar,,"(0.24086835797177691, -0.9705577953568658)",708,815,"(708, 815)",22b_2025-01-28 10-44-09_waggle_annotations.csv,10:44:09,,0.240868357971777,-0.970557795356866,13.9377972082542,804,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-44-09.mkv,1,2025-01-28
22b,22b_2025-01-28 10-44-09,2025-01-28__22b_2025-01-28 10-44-09,7,solar,,"(0.02127178149057585, -0.999773730057065)",781,798,"(781, 798)",22b_2025-01-28 10-44-09_waggle_annotations.csv,10:44:09,,0.0212717814905759,-0.999773730057065,1.2188752351313,889,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-44-09.mkv,1,2025-01-28
22b,22b_2025-01-28 10-44-09,2025-01-28__22b_2025-01-28 10-44-09,8,solar,,"(0.11400590984727985, -0.9934800715262958)",724,767,"(724, 767)",22b_2025-01-28 10-44-09_waggle_annotations.csv,10:44:09,,0.11400590984728,-0.993480071526296,6.54629078329404,986,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-44-09.mkv,1,2025-01-28
22b,22b_2025-01-28 10-44-09,2025-01-28__22b_2025-01-28 10-44-09,9,solar,,"(-0.1643989873053573, -0.9863939238321437)",760,761,"(760, 761)",22b_2025-01-28 10-44-09_waggle_annotations.csv,10:44:09,,-0.164398987305357,-0.986393923832144,350.537677791974,1088,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-44-09.mkv,1,2025-01-28
22b,22b_2025-01-28 10-44-09,2025-01-28__22b_2025-01-28 10-44-09,10,solar,,"(-0.05547001962252291, -0.9984603532054125)",766,750,"(766, 750)",22b_2025-01-28 10-44-09_waggle_annotations.csv,10:44:09,,-0.0554700196225229,-0.998460353205413,356.820169880136,1187,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-44-09.mkv,1,2025-01-28
22b,22b_2025-01-28 10-44-09,2025-01-28__22b_2025-01-28 10-44-09,11,solar,,"(-0.09053574604251853, -0.9958932064677039)",774,724,"(774, 724)",22b_2025-01-28 10-44-09_waggle_annotations.csv,10:44:09,,-0.0905357460425185,-0.995893206467704,354.805571092265,1296,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-44-09.mkv,1,2025-01-28
22b,22b_2025-01-28 10-44-09,2025-01-28__22b_2025-01-28 10-44-09,12,solar,,"(-0.19201160638565623, -0.9813926548600207)",760,723,"(760, 723)",22b_2025-01-28 10-44-09_waggle_annotations.csv,10:44:09,,-0.192011606385656,-0.981392654860021,348.929797422061,1379,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-44-09.mkv,1,2025-01-28
22b,22b_2025-01-28 10-44-09,2025-01-28__22b_2025-01-28 10-44-09,13,solar,,"(0.5646839155919902, -0.8253072612498318)",752,786,"(752, 786)",22b_2025-01-28 10-44-09_waggle_annotations.csv,10:44:09,,0.56468391559199,-0.825307261249832,34.3803447238449,1446,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-44-09.mkv,1,2025-01-28
22b,22b_2025-01-28 10-44-09,2025-01-28__22b_2025-01-28 10-44-09,14,solar,,"(0.2108378722530513, -0.9775210440823288)",792,731,"(792, 731)",22b_2025-01-28 10-44-09_waggle_annotations.csv,10:44:09,,0.210837872253051,-0.977521044082329,12.1714582085875,1567,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-44-09.mkv,1,2025-01-28
22b,22b_2025-01-28 10-44-09,2025-01-28__22b_2025-01-28 10-44-09,15,solar,,"(-0.462243581643947, -0.8867529933577759)",784,758,"(784, 758)",22b_2025-01-28 10-44-09_waggle_annotations.csv,10:44:09,,-0.462243581643947,-0.886752993357776,332.468023251278,1665,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-44-09.mkv,1,2025-01-28
22b,22b_2025-01-28 10-44-09,2025-01-28__22b_2025-01-28 10-44-09,16,solar,,"(-0.4052638196853044, -0.9141997792901053)",750,743,"(750, 743)",22b_2025-01-28 10-44-09_waggle_annotations.csv,10:44:09,,-0.405263819685304,-0.914199779290105,336.092339505828,1787,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-44-09.mkv,1,2025-01-28
22b,22b_2025-01-28 10-44-09,2025-01-28__22b_2025-01-28 10-44-09,17,solar,,"(0.7371541402007414, -0.6757246285173463)",774,769,"(774, 769)",22b_2025-01-28 10-44-09_waggle_annotations.csv,10:44:09,,0.737154140200741,-0.675724628517346,47.4895529219992,1913,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-44-09.mkv,1,2025-01-28
22b,22b_2025-01-28 10-44-09,2025-01-28__22b_2025-01-28 10-44-09,18,solar,,"(0.6843142041691718, -0.7291872667376421)",782,787,"(782, 787)",22b_2025-01-28 10-44-09_waggle_annotations.csv,10:44:09,,0.684314204169172,-0.729187266737642,43.1816970355482,2025,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-44-09.mkv,1,2025-01-28
22b,22b_2025-01-28 10-44-09,2025-01-28__22b_2025-01-28 10-44-09,19,solar,,"(0.7371541402007414, -0.6757246285173463)",804,762,"(804, 762)",22b_2025-01-28 10-44-09_waggle_annotations.csv,10:44:09,,0.737154140200741,-0.675724628517346,47.4895529219992,2133,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-44-09.mkv,1,2025-01-28
