recording_type,source_batch,dance_key,dance_id,bee_id,date,time_dance,waggle_run,condition,orientation_method,csv_file,video_name,direction_u,direction_v,video_angle_deg,true_north_video_deg,waggle_true_bearing_deg,mean_magnetic_north_deg,true_north_calibration_deg,compass_circular_sd_deg,calibration_n_annotations,calibration_quality_flag,reference_compass_file,assigned_calibration_file,calibration_id,calibration_file,reference_landmark_file,landmark_dance_file,landmark_calibration_deg,landmark_calibration_circular_sd_deg,north_relative_to_landmark_deg,landmark_dance_video_deg,landmark_dance_circular_sd_deg,start_x,start_y,start_xy,start_frame,notes,calibration_R,declination_deg
horizontal,horizontal_direct_20250119,horizontal_direct_20250119__22b__22b_00059,22b_00059,22b,20250119,18:10:00,15,horizontal,direct_compass,22b_00059_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00059.mp4,-0.999834751713323,-0.018178813667515,271.04162667601,213.044435171668,57.9971915043417,191.774435171668,,3.70549441083724,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,964,706,"(964, 706)",662,direct calibration,0.997910881750107,-21.27
horizontal,horizontal_direct_20250119,horizontal_direct_20250119__22b__22b_00059,22b_00059,22b,20250119,18:10:00,16,horizontal,direct_compass,22b_00059_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00059.mp4,-0.962964019714182,0.269629925519971,254.357753542791,213.044435171668,41.313318371123,191.774435171668,,3.70549441083724,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,874,692,"(874, 692)",713,direct calibration,0.997910881750107,-21.27
horizontal,horizontal_direct_20250119,horizontal_direct_20250119__22b__22b_00059,22b_00059,22b,20250119,18:10:00,17,horizontal,direct_compass,22b_00059_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00059.mp4,-1,0,270,213.044435171668,56.9555648283318,191.774435171668,,3.70549441083724,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,939,705,"(939, 705)",748,direct calibration,0.997910881750107,-21.27
horizontal,horizontal_direct_20250119,horizontal_direct_20250119__22b__22b_00059,22b_00059,22b,20250119,18:10:00,18,horizontal,direct_compass,22b_00059_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00059.mp4,-0.970142500145332,0.242535625036333,255.963756532074,213.044435171668,42.9193213604053,191.774435171668,,3.70549441083724,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,915,687,"(915, 687)",795,direct calibration,0.997910881750107,-21.27
horizontal,horizontal_direct_20250119,horizontal_direct_20250119__22b__22b_00059,22b_00059,22b,20250119,18:10:00,19,horizontal,direct_compass,22b_00059_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00059.mp4,-0.986393923832144,-0.164398987305357,279.462322208026,213.044435171668,66.4178870363574,191.774435171668,,3.70549441083724,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,905,726,"(905, 726)",840,direct calibration,0.997910881750107,-21.27
horizontal,horizontal_direct_20250119,horizontal_direct_20250119__22b__22b_00059,22b_00059,22b,20250119,18:10:00,20,horizontal,direct_compass,22b_00059_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00059.mp4,-0.997925308968458,-0.0643822779979651,273.691385986451,213.044435171668,60.6469508147831,191.774435171668,,3.70549441083724,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,930,743,"(930, 743)",899,direct calibration,0.997910881750107,-21.27
horizontal,horizontal_direct_20250119,horizontal_direct_20250119__22b__22b_00059,22b_00059,22b,20250119,18:10:00,21,horizontal,direct_compass,22b_00059_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00059.mp4,-0.995307161766705,-0.0967659740606519,275.552971033037,213.044435171668,62.5085358613686,191.774435171668,,3.70549441083724,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,936,732,"(936, 732)",947,direct calibration,0.997910881750107,-21.27
horizontal,horizontal_direct_20250119,horizontal_direct_20250119__22b__22b_00059,22b_00059,22b,20250119,18:10:00,22,horizontal,direct_compass,22b_00059_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00059.mp4,-0.999339497946432,-0.036339618107143,272.082565279731,213.044435171668,59.0381301080627,191.774435171668,,3.70549441083724,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,906,711,"(906, 711)",995,direct calibration,0.997910881750107,-21.27
horizontal,horizontal_direct_20250119,horizontal_direct_20250119__22b__22b_00059,22b_00059,22b,20250119,18:10:00,23,horizontal,direct_compass,22b_00059_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00059.mp4,-0.998052578482889,-0.0623782861551805,273.576334374997,213.044435171668,60.5318992033292,191.774435171668,,3.70549441083724,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,876,726,"(876, 726)",1045,direct calibration,0.997910881750107,-21.27
horizontal,horizontal_direct_20250119,horizontal_direct_20250119__22b__22b_00059,22b_00059,22b,20250119,18:10:00,24,horizontal,direct_compass,22b_00059_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00059.mp4,-0.999462943033229,-0.0327692768207616,271.877877447285,213.044435171668,58.8334422756171,191.774435171668,,3.70549441083724,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,884,718,"(884, 718)",1092,direct calibration,0.997910881750107,-21.27
horizontal,horizontal_direct_20250119,horizontal_direct_20250119__22b__22b_00059,22b_00059,22b,20250119,18:10:00,25,horizontal,direct_compass,22b_00059_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00059.mp4,-0.991600411186222,0.129339184067768,262.568592028828,213.044435171668,49.5241568571593,191.774435171668,,3.70549441083724,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,837,712,"(837, 712)",1141,direct calibration,0.997910881750107,-21.27
horizontal,horizontal_direct_20250119,horizontal_direct_20250119__60r__60r_00053,60r_00053,60r,20250119,17:55:00,1,horizontal,direct_compass,60r_00053_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00053_fixed.mp4,-0.98058067569092,0.196116135138184,258.69006752598,213.044435171668,45.6456323543115,191.774435171668,,3.70549441083724,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,707,748,"(707, 748)",83,direct calibration,0.997910881750107,-21.27
horizontal,horizontal_direct_20250119,horizontal_direct_20250119__60r__60r_00053,60r_00053,60r,20250119,,2,horizontal,direct_compass,60r_00053_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00053_fixed.mp4,-0.999261174631314,0.0384331221012044,267.797401838234,213.044435171668,54.752966666566,191.774435171668,,3.70549441083724,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,751,734,"(751, 734)",168,direct calibration,0.997910881750107,-21.27
