dancer_id,source_batch,dance_key,dance_id,waggle_run,stimulus,waggle_directions,start_x,start_y,start_xy,notes,csv_file,time,date,direction_u,direction_v,video_angle_deg,start_frame,video_name,annotation_session,calibration_file,calibration_id,calibration_video_name,calibration_n_annotations,calibration_mean_north_deg,calibration_circular_sd_deg,calibration_R,declination_deg,true_north_video_deg,calibration_notes,waggle_true_bearing_deg
66b,2025-01-28,2025-01-28__66b_00027,66b_00027,53,,"(-0.31622776601683794, -0.9486832980505138)",917,686,"(917, 686)",,66b_00027_waggle_annotations.csv,,,-0.3162277660168379,-0.9486832980505138,341.565051177078,3678,E:\2026Trackathon\James\mp4\20250128\00027.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00027,66b_00027,54,,"(-0.9863939238321437, -0.1643989873053573)",928,590,"(928, 590)",,66b_00027_waggle_annotations.csv,,,-0.9863939238321436,-0.1643989873053573,279.4623222080256,3739,E:\2026Trackathon\James\mp4\20250128\00027.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00027,66b_00027,55,,"(-1.0, 0.0)",910,610,"(910, 610)",,66b_00027_waggle_annotations.csv,,,-1.0,0.0,270.0,3776,E:\2026Trackathon\James\mp4\20250128\00027.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00027,66b_00027,56,,"(-0.9982743731749958, 0.058722021951470346)",867,574,"(867, 574)",,66b_00027_waggle_annotations.csv,,,-0.9982743731749958,0.0587220219514703,266.6335393365702,3819,E:\2026Trackathon\James\mp4\20250128\00027.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00027,66b_00027,57,,"(-0.9983713344239766, -0.057049790538512946)",852,553,"(852, 553)",,66b_00027_waggle_annotations.csv,,,-0.9983713344239766,-0.0570497905385129,273.2704879231836,3867,E:\2026Trackathon\James\mp4\20250128\00027.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00028,66b_00028,1,,"(-0.7748650207718764, -0.6321267274717939)",754,974,"(754, 974)",,66b_00028_waggle_annotations.csv,,,-0.7748650207718764,-0.6321267274717939,309.2072035049678,2913,E:\2026Trackathon\James\mp4\20250128\00028.mp4,1,28_00029_waggle_annotations.csv,28_00029,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\James\20250128\00029.mp4,10,220.37,2.388,0.9991,-21.27,241.64,,67.56720350496784
66b,2025-01-28,2025-01-28__66b_00028,66b_00028,2,,"(-0.4551110597891078, -0.8904346821960806)",760,967,"(760, 967)",,66b_00028_waggle_annotations.csv,,,-0.4551110597891078,-0.8904346821960806,332.92791976200726,2954,E:\2026Trackathon\James\mp4\20250128\00028.mp4,1,28_00029_waggle_annotations.csv,28_00029,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\James\20250128\00029.mp4,10,220.37,2.388,0.9991,-21.27,241.64,,91.28791976200728
66b,2025-01-28,2025-01-28__66b_00028,66b_00028,3,,"(-0.27472112789737807, -0.9615239476408232)",774,933,"(774, 933)",,66b_00028_waggle_annotations.csv,,,-0.274721127897378,-0.9615239476408232,344.05460409907715,2989,E:\2026Trackathon\James\mp4\20250128\00028.mp4,1,28_00029_waggle_annotations.csv,28_00029,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\James\20250128\00029.mp4,10,220.37,2.388,0.9991,-21.27,241.64,,102.41460409907717
66b,2025-01-28,2025-01-28__66b_00028,66b_00028,4,,"(-0.21693045781865616, -0.9761870601839527)",758,949,"(758, 949)",,66b_00028_waggle_annotations.csv,,,-0.2169304578186561,-0.9761870601839528,347.4711922908485,3040,E:\2026Trackathon\James\mp4\20250128\00028.mp4,1,28_00029_waggle_annotations.csv,28_00029,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\James\20250128\00029.mp4,10,220.37,2.388,0.9991,-21.27,241.64,,105.83119229084849
66b,2025-01-28,2025-01-28__66b_00028,66b_00028,5,,"(-0.7169949188144307, -0.6970783932918077)",767,935,"(767, 935)",,66b_00028_waggle_annotations.csv,,,-0.7169949188144307,-0.6970783932918077,314.19307054489764,3085,E:\2026Trackathon\James\mp4\20250128\00028.mp4,1,28_00029_waggle_annotations.csv,28_00029,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\James\20250128\00029.mp4,10,220.37,2.388,0.9991,-21.27,241.64,,72.55307054489765
66b,2025-01-28,2025-01-28__66b_00028,66b_00028,6,,"(-0.818191696860666, -0.5749455167129004)",757,925,"(757, 925)",,66b_00028_waggle_annotations.csv,,,-0.818191696860666,-0.5749455167129004,305.09581678702614,3126,E:\2026Trackathon\James\mp4\20250128\00028.mp4,1,28_00029_waggle_annotations.csv,28_00029,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\James\20250128\00029.mp4,10,220.37,2.388,0.9991,-21.27,241.64,,63.45581678702615
66b,2025-01-28,2025-01-28__66b_00028,66b_00028,7,,"(-0.9997166737441362, 0.023802777946288958)",770,867,"(770, 867)",,66b_00028_waggle_annotations.csv,,,-0.9997166737441362,0.0238027779462889,268.63607246839706,3174,E:\2026Trackathon\James\mp4\20250128\00028.mp4,1,28_00029_waggle_annotations.csv,28_00029,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\James\20250128\00029.mp4,10,220.37,2.388,0.9991,-21.27,241.64,,26.996072468397074
66b,2025-01-28,2025-01-28__66b_00028,66b_00028,8,,"(-0.9713990064967775, -0.23745309047699006)",821,890,"(821, 890)",,66b_00028_waggle_annotations.csv,,,-0.9713990064967776,-0.23745309047699,283.73626830562256,3222,E:\2026Trackathon\James\mp4\20250128\00028.mp4,1,28_00029_waggle_annotations.csv,28_00029,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\James\20250128\00029.mp4,10,220.37,2.388,0.9991,-21.27,241.64,,42.09626830562257
66b,2025-01-28,2025-01-28__66b_00028,66b_00028,9,,"(-0.924261426490025, 0.3817601544197929)",777,824,"(777, 824)",,66b_00028_waggle_annotations.csv,,,-0.924261426490025,0.3817601544197929,247.55724663470565,3267,E:\2026Trackathon\James\mp4\20250128\00028.mp4,1,28_00029_waggle_annotations.csv,28_00029,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\James\20250128\00029.mp4,10,220.37,2.388,0.9991,-21.27,241.64,,5.917246634705663
66b,2025-01-28,2025-01-28__66b_00028,66b_00028,10,,"(-0.7880243737245634, -0.6156440419723151)",777,874,"(777, 874)",,66b_00028_waggle_annotations.csv,,,-0.7880243737245634,-0.6156440419723151,307.99873244250466,3311,E:\2026Trackathon\James\mp4\20250128\00028.mp4,1,28_00029_waggle_annotations.csv,28_00029,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\James\20250128\00029.mp4,10,220.37,2.388,0.9991,-21.27,241.64,,66.35873244250467
66b,2025-01-28,2025-01-28__66b_00028,66b_00028,11,,"(-0.9933073803012535, -0.11550085817456437)",756,846,"(756, 846)",,66b_00028_waggle_annotations.csv,,,-0.9933073803012537,-0.1155008581745643,276.63251461513846,3349,E:\2026Trackathon\James\mp4\20250128\00028.mp4,1,28_00029_waggle_annotations.csv,28_00029,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\James\20250128\00029.mp4,10,220.37,2.388,0.9991,-21.27,241.64,,34.992514615138475
66b,2025-01-28,2025-01-28__66b_00028,66b_00028,12,,"(-0.9992319507315425, 0.039185566695354605)",721,778,"(721, 778)",,66b_00028_waggle_annotations.csv,,,-0.9992319507315424,0.0391855666953546,267.75425743410494,3389,E:\2026Trackathon\James\mp4\20250128\00028.mp4,1,28_00029_waggle_annotations.csv,28_00029,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\James\20250128\00029.mp4,10,220.37,2.388,0.9991,-21.27,241.64,,26.114257434104957
66b,2025-01-28,2025-01-28__66b_00028,66b_00028,13,,"(-0.996240588195683, 0.086629616364842)",753,798,"(753, 798)",,66b_00028_waggle_annotations.csv,,,-0.996240588195683,0.086629616364842,265.0302592718897,3432,E:\2026Trackathon\James\mp4\20250128\00028.mp4,1,28_00029_waggle_annotations.csv,28_00029,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\James\20250128\00029.mp4,10,220.37,2.388,0.9991,-21.27,241.64,,23.390259271889704
66b,2025-01-28,2025-01-28__66b_00028,66b_00028,14,,"(-0.9529257800132619, -0.303203657276947)",910,644,"(910, 644)",,66b_00028_waggle_annotations.csv,,,-0.952925780013262,-0.303203657276947,287.6501242199301,3770,E:\2026Trackathon\James\mp4\20250128\00028.mp4,1,28_00029_waggle_annotations.csv,28_00029,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\James\20250128\00029.mp4,10,220.37,2.388,0.9991,-21.27,241.64,,46.010124219930105
66b,2025-01-28,2025-01-28__66b_00028,66b_00028,15,,"(-0.9684929325968497, 0.24904103981061848)",888,739,"(888, 739)",,66b_00028_waggle_annotations.csv,,,-0.9684929325968497,0.2490410398106184,255.57922687248904,3802,E:\2026Trackathon\James\mp4\20250128\00028.mp4,1,28_00029_waggle_annotations.csv,28_00029,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\James\20250128\00029.mp4,10,220.37,2.388,0.9991,-21.27,241.64,,13.939226872489058
66b,2025-01-28,2025-01-28__66b_00032,66b_00032,1,,"(-0.8169678632647616, -0.5766831975986553)",849,900,"(849, 900)",,66b_00032_waggle_annotations.csv,,,-0.8169678632647616,-0.5766831975986553,305.2175929681927,590,E:\2026Trackathon\James\mp4\20250128\00032.mp4,1,28_00029_waggle_annotations.csv,28_00029,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\James\20250128\00029.mp4,10,220.37,2.388,0.9991,-21.27,241.64,,63.57759296819273
66b,2025-01-28,2025-01-28__66b_00032,66b_00032,2,,"(-0.8106792283998809, -0.5854905538443584)",735,905,"(735, 905)",,66b_00032_waggle_annotations.csv,,,-0.8106792283998809,-0.5854905538443584,305.83765295427827,638,E:\2026Trackathon\James\mp4\20250128\00032.mp4,1,28_00029_waggle_annotations.csv,28_00029,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\James\20250128\00029.mp4,10,220.37,2.388,0.9991,-21.27,241.64,,64.19765295427828
66b,2025-01-28,2025-01-28__66b_00032,66b_00032,3,,"(-0.24904103981061848, -0.9684929325968497)",686,913,"(686, 913)",,66b_00032_waggle_annotations.csv,,,-0.2490410398106184,-0.9684929325968497,345.579226872489,672,E:\2026Trackathon\James\mp4\20250128\00032.mp4,1,28_00029_waggle_annotations.csv,28_00029,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\James\20250128\00029.mp4,10,220.37,2.388,0.9991,-21.27,241.64,,103.93922687248903
66b,2025-01-28,2025-01-28__66b_00032,66b_00032,4,,"(-0.27232246579934893, -0.9622060458243663)",1095,937,"(1095, 937)",,66b_00032_waggle_annotations.csv,,,-0.2723224657993489,-0.9622060458243664,344.19748604606445,909,E:\2026Trackathon\James\mp4\20250128\00032.mp4,1,28_00029_waggle_annotations.csv,28_00029,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\James\20250128\00029.mp4,10,220.37,2.388,0.9991,-21.27,241.64,,102.55748604606447
66b,2025-01-28,2025-01-28__66b_2025-01-28 10-12-07,66b_2025-01-28 10-12-07,1,,"(-0.9578262852211513, -0.2873478855663454)",714,779,"(714, 779)",,66b_2025-01-28 10-12-07_waggle_annotations.csv,,,-0.9578262852211513,-0.2873478855663454,286.6992442339936,205,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-12-07.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2025-01-28 10-12-07,66b_2025-01-28 10-12-07,2,,"(-0.5026204573745306, 0.8645071866841928)",659,767,"(659, 767)",,66b_2025-01-28 10-12-07_waggle_annotations.csv,,,-0.5026204573745306,0.8645071866841928,210.17352002964432,310,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-12-07.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2025-01-28 10-12-07,66b_2025-01-28 10-12-07,3,,"(-0.13419187274462108, -0.9909553679602787)",674,772,"(674, 772)",,66b_2025-01-28 10-12-07_waggle_annotations.csv,,,-0.13419187274462108,-0.9909553679602787,352.2881075873412,406,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-12-07.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2025-01-28 10-12-07,66b_2025-01-28 10-12-07,4,,"(0.19611613513818404, -0.9805806756909202)",737,661,"(737, 661)",,66b_2025-01-28 10-12-07_waggle_annotations.csv,,,0.19611613513818404,-0.9805806756909202,11.309932474020211,503,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-12-07.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2025-01-28 10-12-07,66b_2025-01-28 10-12-07,5,,"(-0.8615384615384616, 0.5076923076923077)",696,819,"(696, 819)",,66b_2025-01-28 10-12-07_waggle_annotations.csv,,,-0.8615384615384616,0.5076923076923077,239.48976259388445,767,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-12-07.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2025-01-28 10-12-07,66b_2025-01-28 10-12-07,6,,"(-0.30908607233755814, -0.9510340687309481)",639,871,"(639, 871)",,66b_2025-01-28 10-12-07_waggle_annotations.csv,,,-0.30908607233755814,-0.9510340687309481,341.9958383940866,890,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-12-07.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2025-01-28 10-15-52,66b_2025-01-28 10-15-52,1,,"(-0.9924226047440696, -0.12287137011117052)",833,884,"(833, 884)",,66b_2025-01-28 10-15-52_waggle_annotations.csv,,,-0.9924226047440696,-0.12287137011117052,277.05784664988107,299,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-15-52.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2025-01-28 10-15-52,66b_2025-01-28 10-15-52,2,,"(-0.9983897448572466, 0.056726690048707194)",878,776,"(878, 776)",,66b_2025-01-28 10-15-52_waggle_annotations.csv,,,-0.9983897448572466,0.056726690048707194,266.7480543996361,747,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-15-52.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2025-01-28 10-15-52,66b_2025-01-28 10-15-52,3,,"(0.24615384615384617, -0.9692307692307692)",847,789,"(847, 789)",,66b_2025-01-28 10-15-52_waggle_annotations.csv,,,0.24615384615384617,-0.9692307692307692,14.250032697803595,864,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-15-52.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2025-01-28 10-15-52,66b_2025-01-28 10-15-52,4,,"(0.07911630099812199, -0.996865392576337)",878,824,"(878, 824)",,66b_2025-01-28 10-15-52_waggle_annotations.csv,,,0.07911630099812199,-0.996865392576337,4.537772507906652,949,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-15-52.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2025-01-28 10-15-52,66b_2025-01-28 10-15-52,5,,"(0.11043152607484655, -0.9938837346736189)",881,826,"(881, 826)",,66b_2025-01-28 10-15-52_waggle_annotations.csv,,,0.11043152607484655,-0.9938837346736189,6.34019174590991,1074,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-15-52.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2025-01-28 10-15-52,66b_2025-01-28 10-15-52,6,,"(0.3543574858642118, -0.9351100321416699)",825,775,"(825, 775)",,66b_2025-01-28 10-15-52_waggle_annotations.csv,,,0.3543574858642118,-0.9351100321416699,20.754071318799397,1394,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-15-52.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2025-01-28 10-27-12,66b_2025-01-28 10-27-12,1,,"(0.9476810187845454, 0.3192188694853205)",614,737,"(614, 737)",,66b_2025-01-28 10-27-12_waggle_annotations.csv,,,0.9476810187845454,0.3192188694853205,108.61569200733103,547,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-27-12.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2025-01-28 10-27-12,66b_2025-01-28 10-27-12,2,,"(0.6410720883556017, -0.7674806691581147)",676,814,"(676, 814)",,66b_2025-01-28 10-27-12_waggle_annotations.csv,,,0.6410720883556017,-0.7674806691581147,39.87180895814716,649,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-27-12.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2025-01-28 10-27-12,66b_2025-01-28 10-27-12,3,,"(-0.13288906167668205, -0.991130918338587)",725,827,"(725, 827)",,66b_2025-01-28 10-27-12_waggle_annotations.csv,,,-0.13288906167668205,-0.991130918338587,352.36342778451115,720,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-27-12.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2025-01-28 10-27-12,66b_2025-01-28 10-27-12,4,,"(0.7043063911248317, -0.7098961243877273)",631,836,"(631, 836)",,66b_2025-01-28 10-27-12_waggle_annotations.csv,,,0.7043063911248317,-0.7098961243877273,44.77353564765882,861,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-27-12.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2025-01-28 10-27-12,66b_2025-01-28 10-27-12,5,,"(0.03770900990025203, -0.9992887623566786)",621,782,"(621, 782)",,66b_2025-01-28 10-27-12_waggle_annotations.csv,,,0.03770900990025203,-0.9992887623566786,2.161079488226372,986,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-27-12.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2025-01-28 10-27-12,66b_2025-01-28 10-27-12,6,,"(0.8237296620805566, -0.5669827544190844)",620,807,"(620, 807)",,66b_2025-01-28 10-27-12_waggle_annotations.csv,,,0.8237296620805566,-0.5669827544190844,55.45990909292913,1056,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-27-12.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2025-01-28 10-27-12,66b_2025-01-28 10-27-12,7,,"(0.21152111502998264, -0.977373428069575)",683,850,"(683, 850)",,66b_2025-01-28 10-27-12_waggle_annotations.csv,,,0.21152111502998264,-0.977373428069575,12.211508376475978,1180,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-27-12.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2025-01-28 10-27-12,66b_2025-01-28 10-27-12,8,,"(0.6936416870658707, 0.720320213491481)",638,856,"(638, 856)",,66b_2025-01-28 10-27-12_waggle_annotations.csv,,,0.6936416870658707,0.720320213491481,136.0809241866607,1311,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-27-12.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2025-01-28 10-27-12,66b_2025-01-28 10-27-12,9,,"(0.057458870465772964, -0.9983478743428053)",598,838,"(598, 838)",,66b_2025-01-28 10-27-12_waggle_annotations.csv,,,0.057458870465772964,-0.9983478743428053,3.2939649878451065,1430,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-27-12.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2025-01-28 10-27-12,66b_2025-01-28 10-27-12,10,,"(0.10976221921178554, -0.9939578739733913)",573,795,"(573, 795)",,66b_2025-01-28 10-27-12_waggle_annotations.csv,,,0.10976221921178554,-0.9939578739733913,6.301608735234843,1537,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-27-12.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2025-01-28 10-31-18,66b_2025-01-28 10-31-18,1,,"(-0.9701425001453319, -0.24253562503633297)",642,797,"(642, 797)",,66b_2025-01-28 10-31-18_waggle_annotations.csv,,,-0.9701425001453319,-0.24253562503633297,284.03624346792645,62,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-31-18.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2025-01-28 10-31-18,66b_2025-01-28 10-31-18,2,,"(0.023249527748763855, -0.9997296931968458)",640,801,"(640, 801)",,66b_2025-01-28 10-31-18_waggle_annotations.csv,,,0.023249527748763855,-0.9997296931968458,1.3322198538696388,215,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-31-18.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2025-01-28 10-31-18,66b_2025-01-28 10-31-18,3,,"(0.0305979114578434, -0.9995317742895511)",560,831,"(560, 831)",,66b_2025-01-28 10-31-18_waggle_annotations.csv,,,0.0305979114578434,-0.9995317742895511,1.7534048600715395,405,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-31-18.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2025-01-28 10-31-18,66b_2025-01-28 10-31-18,4,,"(-0.12467406301131204, -0.992197751465025)",575,801,"(575, 801)",,66b_2025-01-28 10-31-18_waggle_annotations.csv,,,-0.12467406301131204,-0.992197751465025,352.8380662725002,482,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-31-18.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2025-01-28 10-31-18,66b_2025-01-28 10-31-18,5,,"(-0.04912095919979347, -0.9987928370624672)",613,780,"(613, 780)",,66b_2025-01-28 10-31-18_waggle_annotations.csv,,,-0.04912095919979347,-0.9987928370624672,357.1844433157888,590,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-31-18.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2025-01-28 10-31-18,66b_2025-01-28 10-31-18,6,,"(-0.035066140133044446, -0.9993849937917667)",667,835,"(667, 835)",,66b_2025-01-28 10-31-18_waggle_annotations.csv,,,-0.035066140133044446,-0.9993849937917667,357.9904461869789,688,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-31-18.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2025-01-28 10-31-18,66b_2025-01-28 10-31-18,7,,"(0.8720504169402388, -0.48941605032360336)",624,772,"(624, 772)",,66b_2025-01-28 10-31-18_waggle_annotations.csv,,,0.8720504169402388,-0.48941605032360336,60.69779251786134,879,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-31-18.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2025-01-28 10-31-18,66b_2025-01-28 10-31-18,8,,"(-0.25302774439352593, -0.9674590226811285)",727,780,"(727, 780)",,66b_2025-01-28 10-31-18_waggle_annotations.csv,,,-0.25302774439352593,-0.9674590226811285,345.3432488842396,1000,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-31-18.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2025-01-28 10-31-18,66b_2025-01-28 10-31-18,9,,"(0.33357865043885454, 0.9427222729793715)",704,745,"(704, 745)",,66b_2025-01-28 10-31-18_waggle_annotations.csv,,,0.33357865043885454,0.9427222729793715,160.51387042753424,1121,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-31-18.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2025-01-28 10-31-18,66b_2025-01-28 10-31-18,10,,"(-0.021047967726081335, -0.9997784669888634)",675,855,"(675, 855)",,66b_2025-01-28 10-31-18_waggle_annotations.csv,,,-0.021047967726081335,-0.9997784669888634,358.79395122078006,1245,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-31-18.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2025-01-28 10-31-18,66b_2025-01-28 10-31-18,11,,"(-0.18380600323684668, -0.9829625390492235)",695,755,"(695, 755)",,66b_2025-01-28 10-31-18_waggle_annotations.csv,,,-0.18380600323684668,-0.9829625390492235,349.4084722520286,1415,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-31-18.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2025-01-28 10-36-03,66b_2025-01-28 10-36-03,1,,"(0.5784287773079326, -0.8157328910752896)",837,832,"(837, 832)",,66b_2025-01-28 10-36-03_waggle_annotations.csv,,,0.5784287773079326,-0.8157328910752896,35.34010692155767,762,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-36-03.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2025-01-28 10-36-03,66b_2025-01-28 10-36-03,2,,"(0.11493571115626228, -0.9933729321362669)",827,852,"(827, 852)",,66b_2025-01-28 10-36-03_waggle_annotations.csv,,,0.11493571115626228,-0.9933729321362669,6.59991698191387,902,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-36-03.mkv,1,,,,,,,,,,,
